"day","month","year","modern_site_code","historical_site_code","start_time","number","time_seg","HSF","notes","scientific_name","common_name","species_code","order","family"
12,3,2021,"KJPN1","KJPN","7:39",2,1,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
12,3,2021,"KJPN1","KJPN","7:39",1,2,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
12,3,2021,"KJPN1","KJPN","7:39",3,2,"S","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
12,3,2021,"KJPN1","KJPN","7:39",1,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
12,3,2021,"KJPN1","KJPN","7:39",1,3,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
12,3,2021,"KJPN1","KJPN","7:39",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
12,3,2021,"KJPN1","KJPN","7:39",1,3,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
12,3,2021,"KJPN1","KJPN","7:39",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
12,3,2021,"KJPN1","KJPN","7:39",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
12,3,2021,"KJPN1","KJPN","7:39",3,1,"H","","Pericrocotus flammeus","Orange Minivet","OM ","ORMI","Passeriformes"
12,3,2021,"KJPN1","KJPN","7:39",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
12,3,2021,"KJPN1","KJPN","7:39",2,3,"S","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
12,3,2021,"KJPN1","KJPN","7:39",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN1","KJPN","7:39",1,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN1","KJPN","7:39",1,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN1","KJPN","7:39",1,2,"S","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN1","KJPN","7:39",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
12,3,2021,"KJPN1","KJPN","7:39",2,3,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN2","KJPN","6:55",1,3,"S","","Chalcophaps indica","Asian Emerald Dove","AEDO","Columbiformes","Columbidae (Pigeons and Doves)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Irena puella","Asian Fairy-bluebird","AFBL","Passeriformes","Irenidae (Fairy-bluebirds)"
12,3,2021,"KJPN2","KJPN","6:55",3,1,"H","","Alcippe poioicephala","Brown-cheeked Fulvetta","BCFU","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Aegithina tiphia","Common Iora","COIO","Passeriformes","Aegithinidae (Ioras)"
12,3,2021,"KJPN2","KJPN","6:55",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,3,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Psittacula columboides","Malabar Parakeet","MAPA","Psittaciformes","Psittaculidae (Old World Parrots)"
12,3,2021,"KJPN2","KJPN","6:55",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
12,3,2021,"KJPN2","KJPN","6:55",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
12,3,2021,"KJPN2","KJPN","6:55",2,2,"S","","Pericrocotus flammeus","Orange Minivet","OM ","ORMI","Passeriformes"
12,3,2021,"KJPN2","KJPN","6:55",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
12,3,2021,"KJPN2","KJPN","6:55",1,2,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
12,3,2021,"KJPN2","KJPN","6:55",2,3,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN2","KJPN","6:55",1,3,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN2","KJPN","6:55",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
12,3,2021,"KJPN2","KJPN","6:55",3,1,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
12,3,2021,"KJPN2","KJPN","6:55",3,2,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
13,2,2021,"KKTG1","KKTG","7:14",1,2,"H","confirm","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KKTG1","KKTG","8:25",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KKTG1","KKTG","8:25",1,3,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
13,2,2021,"KKTG1","KKTG","7:14",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",1,3,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
13,2,2021,"KKTG1","KKTG","7:14",1,2,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",1,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",1,3,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
13,2,2021,"KKTG1","KKTG","7:14",1,2,"S","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KKTG1","KKTG","8:25",1,3,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",2,1,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
15,3,2021,"KKTG1","KKTG","8:25",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
15,3,2021,"KKTG1","KKTG","8:25",2,2,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
13,2,2021,"KKTG1","KKTG","7:14",1,2,"S","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
13,2,2021,"KKTG1","KKTG","7:14",2,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
15,3,2021,"KKTG1","KKTG","8:25",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
15,3,2021,"KKTG1","KKTG","8:25",2,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
15,3,2021,"KKTG1","KKTG","8:25",2,1,"H","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
13,2,2021,"KKTG1","KKTG","7:14",1,2,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
15,3,2021,"KKTG1","KKTG","8:25",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
13,2,2021,"KKTG1","KKTG","7:14",2,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
15,3,2021,"KKTG1","KKTG","8:25",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
15,3,2021,"KKTG1","KKTG","8:25",1,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","from acoustic data","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
13,2,2021,"KKTG1","KKTG","7:14",1,2,"H","confirm","Phylloscopus affinis","Tickell's Leaf Warbler","TLWA","Passeriformes","Phylloscopidae (Leaf Warblers)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
15,3,2021,"KKTG1","KKTG","8:25",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
13,2,2021,"KKTG1","KKTG","7:14",1,1,"H","from acoustic data","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
18,2,2021,"KLHT1","KLHT","7:21",1,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
18,3,2021,"KLHT1","KLHT","6:16",1,1,"S","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",1,2,"H","confirm - heard song","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
18,2,2021,"KLHT1","KLHT","7:21",3,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",1,3,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
18,3,2021,"KLHT1","KLHT","6:16",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
18,3,2021,"KLHT1","KLHT","6:16",1,2,"S","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",1,3,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
18,3,2021,"KLHT1","KLHT","6:16",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
18,3,2021,"KLHT1","KLHT","6:16",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",2,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
18,2,2021,"KLHT1","KLHT","7:21",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",7,1,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
18,3,2021,"KLHT1","KLHT","6:16",4,3,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
18,2,2021,"KLHT1","KLHT","7:21",3,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
18,3,2021,"KLHT1","KLHT","6:16",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
18,2,2021,"KLHT1","KLHT","7:21",1,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
18,2,2021,"KLHT1","KLHT","7:21",2,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
18,2,2021,"KLHT1","KLHT","7:21",1,3,"S","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
18,3,2021,"KLHT1","KLHT","6:16",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
18,2,2021,"KLHT1","KLHT","7:21",1,2,"H/S","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
18,2,2021,"KLHT1","KLHT","7:21",2,3,"S","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
18,3,2021,"KLHT1","KLHT","6:16",1,2,"S","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
18,2,2021,"KLHT1","KLHT","7:21",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
18,2,2021,"KLHT1","KLHT","7:21",4,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
18,2,2021,"KLHT1","KLHT","7:21",2,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
18,3,2021,"KLHT1","KLHT","6:16",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
18,2,2021,"KLHT1","KLHT","7:21",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
18,3,2021,"KLHT1","KLHT","6:16",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
15,3,2021,"KMFD1","KMFD","6:43",2,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",2,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KMFD1","KMFD","6:43",1,2,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",1,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",1,3,"S","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
15,3,2021,"KMFD1","KMFD","6:43",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",1,3,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
15,3,2021,"KMFD1","KMFD","6:43",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KMFD1","KMFD","6:43",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
15,3,2021,"KMFD1","KMFD","6:43",2,1,"S","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
23,3,2021,"KMFD1","KMFD","7:29",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
15,3,2021,"KMFD1","KMFD","6:43",1,1,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
15,3,2021,"KMFD1","KMFD","6:43",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KMFD1","KMFD","6:43",1,3,"S","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
23,3,2021,"KMFD1","KMFD","7:29",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
15,3,2021,"KMFD1","KMFD","6:43",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
15,3,2021,"KMFD1","KMFD","6:43",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
23,3,2021,"KMFD1","KMFD","7:29",2,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
15,3,2021,"KMFD1","KMFD","6:43",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
23,3,2021,"KMFD1","KMFD","7:29",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
23,3,2021,"KMFD1","KMFD","7:29",2,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
15,3,2021,"KMFD1","KMFD","6:43",1,3,"H","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
23,3,2021,"KMFD1","KMFD","7:29",1,3,"H","","Perdicula erythrorhyncha","Painted Bush Quail","PBQU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,"KMFD1","KMFD","6:43",6,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
15,3,2021,"KMFD1","KMFD","6:43",1,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
23,3,2021,"KMFD1","KMFD","7:29",5,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
23,3,2021,"KMFD1","KMFD","7:29",3,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
15,3,2021,"KMFD1","KMFD","6:43",2,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
15,3,2021,"KMFD1","KMFD","6:43",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
23,3,2021,"KMFD1","KMFD","7:29",4,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
31,12,2020,"KMFD2","KMFD","8:56",2,2,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
15,3,2021,"KMFD2","KMFD","7:49",1,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
6,5,2021,"KMFD2","KMFD","7:57",2,2,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
15,3,2021,"KMFD2","KMFD","7:49",1,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
6,5,2021,"KMFD2","KMFD","7:57",1,3,"S","","Aegithina tiphia","Common Iora","COIO","Passeriformes","Aegithinidae (Ioras)"
15,3,2021,"KMFD2","KMFD","7:49",1,3,"H","","Chrysocolaptes guttacristatus","Greater Flameback","GRFL","Piciformes","Picidae (Woodpeckers)"
31,12,2020,"KMFD2","KMFD","8:56",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,"KMFD2","KMFD","7:49",1,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,"KMFD2","KMFD","7:49",2,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
15,3,2021,"KMFD2","KMFD","7:49",1,1,"S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
6,5,2021,"KMFD2","KMFD","7:57",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
6,5,2021,"KMFD2","KMFD","7:57",2,3,"H/S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
